match_date,tournament,team_a,team_b,is_home,neutral,elo_team,elo_opponent,elo_diff,fifa_rank_team,fifa_rank_opponent,fifa_rank_diff,fifa_points_team,fifa_points_opponent,fifa_points_diff,wins_last_5,draws_last_5,losses_last_5,points_last_5,goals_scored_last_5,goals_conceded_last_5,avg_goals_scored_last_5,avg_goals_conceded_last_5,clean_sheets_last_5,weighted_form_last_5,avg_opponent_elo_last_5,wins_vs_top30_last_5,points_vs_top30_last_5,wins_vs_top50_last_5,points_vs_top50_last_5,elo_change_last_5,wins_last_10,draws_last_10,losses_last_10,points_last_10,goals_scored_last_10,goals_conceded_last_10,avg_goals_scored_last_10,avg_goals_conceded_last_10,clean_sheets_last_10,weighted_form_last_10,avg_opponent_elo_last_10,wins_vs_top30_last_10,points_vs_top30_last_10,wins_vs_top50_last_10,points_vs_top50_last_10,elo_change_last_10,opponent_wins_last_5,opponent_draws_last_5,opponent_losses_last_5,opponent_points_last_5,opponent_goals_scored_last_5,opponent_goals_conceded_last_5,opponent_avg_goals_scored_last_5,opponent_avg_goals_conceded_last_5,opponent_clean_sheets_last_5,opponent_weighted_form_last_5,opponent_avg_opponent_elo_last_5,opponent_wins_vs_top30_last_5,opponent_points_vs_top30_last_5,opponent_wins_vs_top50_last_5,opponent_points_vs_top50_last_5,opponent_elo_change_last_5,opponent_wins_last_10,opponent_draws_last_10,opponent_losses_last_10,opponent_points_last_10,opponent_goals_scored_last_10,opponent_goals_conceded_last_10,opponent_avg_goals_scored_last_10,opponent_avg_goals_conceded_last_10,opponent_clean_sheets_last_10,opponent_weighted_form_last_10,opponent_avg_opponent_elo_last_10,opponent_wins_vs_top30_last_10,opponent_points_vs_top30_last_10,opponent_wins_vs_top50_last_10,opponent_points_vs_top50_last_10,opponent_elo_change_last_10,wins_last_5_diff,draws_last_5_diff,losses_last_5_diff,points_last_5_diff,goals_scored_last_5_diff,goals_conceded_last_5_diff,avg_goals_scored_last_5_diff,avg_goals_conceded_last_5_diff,clean_sheets_last_5_diff,weighted_form_last_5_diff,avg_opponent_elo_last_5_diff,wins_vs_top30_last_5_diff,points_vs_top30_last_5_diff,wins_vs_top50_last_5_diff,points_vs_top50_last_5_diff,elo_change_last_5_diff,wins_last_10_diff,draws_last_10_diff,losses_last_10_diff,points_last_10_diff,goals_scored_last_10_diff,goals_conceded_last_10_diff,avg_goals_scored_last_10_diff,avg_goals_conceded_last_10_diff,clean_sheets_last_10_diff,weighted_form_last_10_diff,avg_opponent_elo_last_10_diff,wins_vs_top30_last_10_diff,points_vs_top30_last_10_diff,wins_vs_top50_last_10_diff,points_vs_top50_last_10_diff,elo_change_last_10_diff,result,target
2006-11-08,Friendly,Oman,Bahrain,1,0,1597,1496,101,87,95,-8,367.0,311.0,56,5,0,0,15,17,2,3.4,0.4,3,3.0,1265.2,0,0,0,0,42.0,7,1,2,22,22,8,2.2,0.8,5,2.6,1372.6,0,0,0,1,42.0,0,1,4,1,1,8,0.2,1.6,1,0.1333,1630.4,0,0,0,0,-66.0,0,4,6,4,6,16,0.6,1.6,1,0.2909,1536.1,0,0,0,0,-66.0,5,-1,-4,14,16,-6,3.2,-1.2,2,2.8667,-365.2,0,0,0,0,108,7,-3,-4,18,16,-8,1.6,-0.8,4,2.3091,-163.5,0,0,0,1,108,draw,1
2006-11-08,Friendly,Bahrain,Oman,0,0,1496,1597,-101,95,87,8,311.0,367.0,-56,0,1,4,1,1,8,0.2,1.6,1,0.1333,1630.4,0,0,0,0,-66.0,0,4,6,4,6,16,0.6,1.6,1,0.2909,1536.1,0,0,0,0,-66.0,5,0,0,15,17,2,3.4,0.4,3,3.0,1265.2,0,0,0,0,42.0,7,1,2,22,22,8,2.2,0.8,5,2.6,1372.6,0,0,0,1,42.0,-5,1,4,-14,-16,6,-3.2,1.2,-2,-2.8667,365.2,0,0,0,0,-108,-7,3,4,-18,-16,8,-1.6,0.8,-4,-2.3091,163.5,0,0,0,-1,-108,draw,1
2006-11-08,Friendly,Saudi Arabia,Jordan,1,0,1597,1513,84,82,99,-17,399.0,288.0,111,5,0,0,15,17,1,3.4,0.2,4,3.0,1365.0,0,0,1,3,2.0,6,1,3,19,20,9,2.0,0.9,5,2.4909,1559.8,0,1,1,4,2.0,2,2,1,8,6,2,1.2,0.4,4,1.8667,1435.4,0,0,0,1,0.0,5,2,3,17,14,7,1.4,0.7,6,1.6727,1424.7,0,0,0,1,-40.0,3,-2,-1,7,11,-1,2.2,-0.2,0,1.1333,-70.4,0,0,1,2,2,1,-1,0,2,6,2,0.6,0.2,-1,0.8182,135.1,0,1,1,3,42,win,2
2006-11-08,Friendly,Jordan,Saudi Arabia,0,0,1513,1597,-84,99,82,17,288.0,399.0,-111,2,2,1,8,6,2,1.2,0.4,4,1.8667,1435.4,0,0,0,1,0.0,5,2,3,17,14,7,1.4,0.7,6,1.6727,1424.7,0,0,0,1,-40.0,5,0,0,15,17,1,3.4,0.2,4,3.0,1365.0,0,0,1,3,2.0,6,1,3,19,20,9,2.0,0.9,5,2.4909,1559.8,0,1,1,4,2.0,-3,2,1,-7,-11,1,-2.2,0.2,0,-1.1333,70.4,0,0,-1,-2,-2,-1,1,0,-2,-6,-2,-0.6,-0.2,1,-0.8182,-135.1,0,-1,-1,-3,-42,loss,0
2006-11-09,Friendly,Kuwait,Taiwan,1,1,1442,968,474,101,150,-49,272.0,104.0,168,2,2,1,8,4,3,0.8,0.6,3,2.0,1607.8,0,0,1,3,-10.0,3,4,3,13,9,12,0.9,1.2,4,1.6545,1584.5,0,0,1,3,-181.0,1,1,3,4,3,17,0.6,3.4,1,0.9333,1350.5,0,0,0,0,-52.0,1,1,8,4,6,35,0.6,3.5,1,0.6182,1431.1111,0,0,0,0,-52.0,1,1,-2,4,1,-14,0.2,-2.8,2,1.0667,257.3,0,0,1,3,42,2,3,-5,9,3,-23,0.3,-2.3,3,1.0363,153.3889,0,0,1,3,-129,win,2
2006-11-09,Friendly,Taiwan,Kuwait,0,1,968,1442,-474,150,101,49,104.0,272.0,-168,1,1,3,4,3,17,0.6,3.4,1,0.9333,1350.5,0,0,0,0,-52.0,1,1,8,4,6,35,0.6,3.5,1,0.6182,1431.1111,0,0,0,0,-52.0,2,2,1,8,4,3,0.8,0.6,3,2.0,1607.8,0,0,1,3,-10.0,3,4,3,13,9,12,0.9,1.2,4,1.6545,1584.5,0,0,1,3,-181.0,-1,-1,2,-4,-1,14,-0.2,2.8,-2,-1.0667,-257.3,0,0,-1,-3,-42,-2,-3,5,-9,-3,23,-0.3,2.3,-3,-1.0363,-153.3889,0,0,-1,-3,129,loss,0
2006-11-10,CFU Caribbean Cup qualification,Cuba,Suriname,1,1,1566,1277,289,97,151,-54,293.0,99.0,194,4,1,0,13,16,1,3.2,0.2,4,2.6,1271.8,0,0,0,0,0.0,5,1,4,16,25,11,2.5,1.1,5,2.1636,1454.2222,0,0,0,0,0.0,2,0,3,6,2,7,0.4,1.4,2,1.4,1286.6,0,0,0,0,0.0,2,3,5,9,8,16,0.8,1.6,2,1.1091,1293.3,0,0,0,0,0.0,2,1,-3,7,14,-6,2.8,-1.2,2,1.2,-14.8,0,0,0,0,0,3,-2,-1,7,17,-5,1.7,-0.5,3,1.0545,160.9222,0,0,0,0,0,win,2
2006-11-10,CFU Caribbean Cup qualification,Suriname,Cuba,0,1,1277,1566,-289,151,97,54,99.0,293.0,-194,2,0,3,6,2,7,0.4,1.4,2,1.4,1286.6,0,0,0,0,0.0,2,3,5,9,8,16,0.8,1.6,2,1.1091,1293.3,0,0,0,0,0.0,4,1,0,13,16,1,3.2,0.2,4,2.6,1271.8,0,0,0,0,0.0,5,1,4,16,25,11,2.5,1.1,5,2.1636,1454.2222,0,0,0,0,0.0,-2,-1,3,-7,-14,6,-2.8,1.2,-2,-1.2,14.8,0,0,0,0,0,-3,2,1,-7,-17,5,-1.7,0.5,-3,-1.0545,-160.9222,0,0,0,0,0,loss,0
2006-11-11,Friendly,Singapore,Indonesia,1,0,1340,1313,27,112,140,-28,230.0,118.0,112,1,2,2,5,4,6,0.8,1.2,2,0.7333,1447.8,0,0,0,0,0.0,2,4,4,10,7,9,0.7,0.9,4,0.9455,1407.1,0,0,0,0,30.0,0,2,3,2,3,8,0.6,1.6,1,0.4667,1298.8,0,0,0,0,0.0,3,2,5,11,20,14,2.0,1.4,3,0.6909,1231.1,0,0,0,0,0.0,1,0,-1,3,1,-2,0.2,-0.4,1,0.2666,149,0,0,0,0,0,-1,2,-1,-1,-13,-5,-1.3,-0.5,1,0.2546,176,0,0,0,0,30,loss,0
2006-11-11,Friendly,Indonesia,Singapore,0,0,1313,1340,-27,140,112,28,118.0,230.0,-112,0,2,3,2,3,8,0.6,1.6,1,0.4667,1298.8,0,0,0,0,0.0,3,2,5,11,20,14,2.0,1.4,3,0.6909,1231.1,0,0,0,0,0.0,1,2,2,5,4,6,0.8,1.2,2,0.7333,1447.8,0,0,0,0,0.0,2,4,4,10,7,9,0.7,0.9,4,0.9455,1407.1,0,0,0,0,30.0,-1,0,1,-3,-1,2,-0.2,0.4,-1,-0.2666,-149,0,0,0,0,0,1,-2,1,1,13,5,1.3,0.5,-1,-0.2546,-176,0,0,0,0,-30,win,2
2006-11-12,CFU Caribbean Cup qualification,Haiti,Suriname,1,1,1460,1277,183,124,151,-27,173.0,99.0,74,0,1,4,1,1,6,0.2,1.2,1,0.1333,1549.0,0,0,0,0,0.0,3,2,5,11,15,12,1.5,1.2,1,0.8182,1424.9,0,0,0,0,0.0,2,0,3,6,3,9,0.6,1.8,2,1.0,1304.2,0,0,0,0,0.0,2,2,6,8,8,18,0.8,1.8,2,0.9455,1296.1,0,0,0,0,0.0,-2,1,1,-5,-2,-3,-0.4,-0.6,-1,-0.8667,244.8,0,0,0,0,0,1,0,-1,3,7,-6,0.7,-0.6,-1,-0.1273,128.8,0,0,0,0,0,draw,1
2006-11-12,CFU Caribbean Cup qualification,Suriname,Haiti,0,1,1277,1460,-183,151,124,27,99.0,173.0,-74,2,0,3,6,3,9,0.6,1.8,2,1.0,1304.2,0,0,0,0,0.0,2,2,6,8,8,18,0.8,1.8,2,0.9455,1296.1,0,0,0,0,0.0,0,1,4,1,1,6,0.2,1.2,1,0.1333,1549.0,0,0,0,0,0.0,3,2,5,11,15,12,1.5,1.2,1,0.8182,1424.9,0,0,0,0,0.0,2,-1,-1,5,2,3,0.4,0.6,1,0.8667,-244.8,0,0,0,0,0,-1,0,1,-3,-7,6,-0.7,0.6,1,0.1273,-128.8,0,0,0,0,0,draw,1
2006-11-12,AFF Championship qualification,Philippines,Laos,1,0,734,952,-218,192,182,10,9.0,34.0,-25,1,1,3,4,5,14,1.0,2.8,0,0.7333,1227.0,0,0,0,0,0.0,1,1,8,4,8,39,0.8,3.9,0,0.5636,1205.3333,0,0,0,0,0.0,1,0,4,3,4,23,0.8,4.6,0,0.6,1295.8,0,0,0,0,0.0,1,0,9,3,7,49,0.7,4.9,0,0.4364,1400.2,0,0,0,0,0.0,0,1,-1,1,1,-9,0.2,-1.8,0,0.1333,-68.8,0,0,0,0,0,0,1,-1,1,1,-10,0.1,-1.0,0,0.1272,-194.8667,0,0,0,0,0,loss,0
2006-11-12,AFF Championship qualification,Laos,Philippines,0,0,952,734,218,182,192,-10,34.0,9.0,25,1,0,4,3,4,23,0.8,4.6,0,0.6,1295.8,0,0,0,0,0.0,1,0,9,3,7,49,0.7,4.9,0,0.4364,1400.2,0,0,0,0,0.0,1,1,3,4,5,14,1.0,2.8,0,0.7333,1227.0,0,0,0,0,0.0,1,1,8,4,8,39,0.8,3.9,0,0.5636,1205.3333,0,0,0,0,0.0,0,-1,1,-1,-1,9,-0.2,1.8,0,-0.1333,68.8,0,0,0,0,0,0,-1,1,-1,-1,10,-0.1,1.0,0,-0.1272,194.8667,0,0,0,0,0,win,2
2006-11-14,Friendly,Australia,Ghana,1,1,1797,1753,44,33,25,8,738.0,839.0,-101,2,1,2,7,5,4,1.0,0.8,2,1.6667,1619.2,0,1,0,1,0.0,4,3,3,15,14,11,1.4,1.1,2,1.4727,1689.2,1,6,1,6,2.0,4,0,1,12,8,5,1.6,1.0,2,2.6,1786.0,1,3,3,9,104.0,7,1,2,22,18,10,1.8,1.0,3,2.3636,1811.6,3,10,6,19,155.0,-2,1,1,-5,-3,-1,-0.6,-0.2,0,-0.9333,-166.8,-1,-2,-3,-8,-104,-3,2,1,-7,-4,1,-0.4,0.1,-1,-0.8909,-122.4,-2,-4,-5,-13,-153,draw,1
2006-11-14,Friendly,Ghana,Australia,0,1,1753,1797,-44,25,33,-8,839.0,738.0,101,4,0,1,12,8,5,1.6,1.0,2,2.6,1786.0,1,3,3,9,104.0,7,1,2,22,18,10,1.8,1.0,3,2.3636,1811.6,3,10,6,19,155.0,2,1,2,7,5,4,1.0,0.8,2,1.6667,1619.2,0,1,0,1,0.0,4,3,3,15,14,11,1.4,1.1,2,1.4727,1689.2,1,6,1,6,2.0,2,-1,-1,5,3,1,0.6,0.2,0,0.9333,166.8,1,2,3,8,104,3,-2,-1,7,4,-1,0.4,-0.1,1,0.8909,122.4,2,4,5,13,153,draw,1
2006-11-14,AFF Championship qualification,Cambodia,Laos,1,1,1051,952,99,183,182,1,31.0,34.0,-3,1,0,4,3,4,11,0.8,2.2,1,1.0,1190.5,0,0,0,0,0.0,2,0,8,6,7,35,0.7,3.5,2,0.6545,1128.4444,0,0,0,0,0.0,2,0,3,6,6,17,1.2,3.4,0,1.4,1103.2,0,0,0,0,0.0,2,0,8,6,9,45,0.9,4.5,0,0.9273,1334.2,0,0,0,0,0.0,-1,0,1,-3,-2,-6,-0.4,-1.2,1,-0.4,87.3,0,0,0,0,0,0,0,0,0,-2,-10,-0.2,-1,2,-0.2728,-205.7556,0,0,0,0,0,draw,1
2006-11-14,AFF Championship qualification,Laos,Cambodia,0,1,952,1051,-99,182,183,-1,34.0,31.0,3,2,0,3,6,6,17,1.2,3.4,0,1.4,1103.2,0,0,0,0,0.0,2,0,8,6,9,45,0.9,4.5,0,0.9273,1334.2,0,0,0,0,0.0,1,0,4,3,4,11,0.8,2.2,1,1.0,1190.5,0,0,0,0,0.0,2,0,8,6,7,35,0.7,3.5,2,0.6545,1128.4444,0,0,0,0,0.0,1,0,-1,3,2,6,0.4,1.2,-1,0.4,-87.3,0,0,0,0,0,0,0,0,0,2,10,0.2,1,-2,0.2728,205.7556,0,0,0,0,0,draw,1
2006-11-14,Friendly,Mali,Congo,1,1,1554,1370,184,64,109,-45,497.0,237.0,260,3,1,1,10,3,3,0.6,0.6,4,2.2667,1555.4,0,0,3,9,51.0,6,1,3,19,14,8,1.4,0.8,6,2.0727,1490.0,0,0,3,9,43.0,2,1,2,7,7,6,1.4,1.2,2,1.4667,1453.6,0,0,0,0,0.0,2,3,5,9,9,13,0.9,1.3,4,1.1818,1482.8,0,0,0,1,0.0,1,0,-1,3,-4,-3,-0.8,-0.6,2,0.8,101.8,0,0,3,9,51,4,-2,-2,10,5,-5,0.5,-0.5,2,0.8909,7.2,0,0,3,8,43,win,2
2006-11-14,Friendly,Congo,Mali,0,1,1370,1554,-184,109,64,45,237.0,497.0,-260,2,1,2,7,7,6,1.4,1.2,2,1.4667,1453.6,0,0,0,0,0.0,2,3,5,9,9,13,0.9,1.3,4,1.1818,1482.8,0,0,0,1,0.0,3,1,1,10,3,3,0.6,0.6,4,2.2667,1555.4,0,0,3,9,51.0,6,1,3,19,14,8,1.4,0.8,6,2.0727,1490.0,0,0,3,9,43.0,-1,0,1,-3,4,3,0.8,0.6,-2,-0.8,-101.8,0,0,-3,-9,-51,-4,2,2,-10,-5,5,-0.5,0.5,-2,-0.8909,-7.2,0,0,-3,-8,-43,loss,0
2006-11-14,Friendly,Wales,Liechtenstein,1,0,1605,1131,474,59,125,-66,547.0,170.0,377,1,1,3,4,5,10,1.0,2.0,1,1.0667,1783.2,0,0,0,1,10.0,4,2,4,14,10,12,1.0,1.2,4,1.2545,1664.2222,0,1,0,2,30.0,0,0,5,0,2,16,0.4,3.2,0,0.0,1833.0,0,0,0,0,0.0,1,0,9,3,8,24,0.8,2.4,1,0.0545,1697.6,0,0,0,0,15.0,1,1,-2,4,3,-6,0.6,-1.2,1,1.0667,-49.8,0,0,0,1,10,3,2,-5,11,2,-12,0.2,-1.2,3,1.2,-33.3778,0,1,0,2,15,win,2
2006-11-14,Friendly,Liechtenstein,Wales,0,0,1131,1605,-474,125,59,66,170.0,547.0,-377,0,0,5,0,2,16,0.4,3.2,0,0.0,1833.0,0,0,0,0,0.0,1,0,9,3,8,24,0.8,2.4,1,0.0545,1697.6,0,0,0,0,15.0,1,1,3,4,5,10,1.0,2.0,1,1.0667,1783.2,0,0,0,1,10.0,4,2,4,14,10,12,1.0,1.2,4,1.2545,1664.2222,0,1,0,2,30.0,-1,-1,2,-4,-3,6,-0.6,1.2,-1,-1.0667,49.8,0,0,0,-1,-10,-3,-2,5,-11,-2,12,-0.2,1.2,-3,-1.2,33.3778,0,-1,0,-2,-15,loss,0
2006-11-15,Friendly,Algeria,Burkina Faso,1,1,1413,1407,6,94,75,19,318.0,445.0,-127,2,2,1,8,2,2,0.4,0.4,4,1.7333,1416.4,0,1,0,1,-47.0,2,4,4,10,7,14,0.7,1.4,5,1.3455,1470.7,0,1,0,1,-47.0,1,2,2,5,2,3,0.4,0.6,3,1.2667,1460.4,0,0,1,3,0.0,3,3,4,12,10,9,1.0,0.9,4,1.2727,1464.0,0,0,2,6,0.0,1,0,-1,3,0,-1,0,-0.2,1,0.4666,-44,0,1,-1,-2,-47,-1,1,0,-2,-3,5,-0.3,0.5,1,0.0728,6.7,0,1,-2,-5,-47,loss,0
2006-11-15,Friendly,Burkina Faso,Algeria,0,1,1407,1413,-6,75,94,-19,445.0,318.0,127,1,2,2,5,2,3,0.4,0.6,3,1.2667,1460.4,0,0,1,3,0.0,3,3,4,12,10,9,1.0,0.9,4,1.2727,1464.0,0,0,2,6,0.0,2,2,1,8,2,2,0.4,0.4,4,1.7333,1416.4,0,1,0,1,-47.0,2,4,4,10,7,14,0.7,1.4,5,1.3455,1470.7,0,1,0,1,-47.0,-1,0,1,-3,0,1,0,0.2,-1,-0.4666,44,0,-1,1,2,47,1,-1,0,2,3,-5,0.3,-0.5,-1,-0.0728,-6.7,0,-1,2,5,47,win,2
2006-11-15,Friendly,Austria,Trinidad and Tobago,1,0,1645,1498,147,61,65,-4,506.0,487.0,19,2,1,2,7,7,7,1.4,1.4,0,1.9333,1575.0,1,3,1,4,0.0,3,2,5,11,10,14,1.0,1.4,2,1.3455,1611.1,1,3,1,4,-36.0,1,1,3,4,2,7,0.4,1.4,1,1.0667,1783.2,0,1,0,1,0.0,2,2,6,8,7,16,0.7,1.6,2,0.7455,1727.0,0,1,0,1,0.0,1,0,-1,3,5,0,1.0,0,-1,0.8666,-208.2,1,2,1,3,0,1,0,-1,3,3,-2,0.3,-0.2,0,0.6,-115.9,1,2,1,3,-36,win,2
2006-11-15,Friendly,Trinidad and Tobago,Austria,0,0,1498,1645,-147,65,61,4,487.0,506.0,-19,1,1,3,4,2,7,0.4,1.4,1,1.0667,1783.2,0,1,0,1,0.0,2,2,6,8,7,16,0.7,1.6,2,0.7455,1727.0,0,1,0,1,0.0,2,1,2,7,7,7,1.4,1.4,0,1.9333,1575.0,1,3,1,4,0.0,3,2,5,11,10,14,1.0,1.4,2,1.3455,1611.1,1,3,1,4,-36.0,-1,0,1,-3,-5,0,-1.0,0,1,-0.8666,208.2,-1,-2,-1,-3,0,-1,0,1,-3,-3,2,-0.3,0.2,0,-0.6,115.9,-1,-2,-1,-3,36,loss,0
2006-11-15,AFC Asian Cup qualification,Bahrain,Kuwait,1,0,1496,1442,54,95,101,-6,311.0,272.0,39,0,2,3,2,1,6,0.2,1.2,1,0.4,1590.8,0,0,0,0,-66.0,0,5,5,5,7,16,0.7,1.6,1,0.4,1546.0,0,0,0,0,-66.0,3,1,1,10,13,2,2.6,0.4,4,2.4667,1520.2,0,0,1,3,-10.0,4,4,2,16,19,8,1.9,0.8,5,1.9636,1512.0,0,0,1,3,-181.0,-3,1,2,-8,-12,4,-2.4,0.8,-3,-2.0667,70.6,0,0,-1,-3,-56,-4,1,3,-11,-12,8,-1.2,0.8,-4,-1.5636,34,0,0,-1,-3,115,win,2
2006-11-15,AFC Asian Cup qualification,Kuwait,Bahrain,0,0,1442,1496,-54,101,95,6,272.0,311.0,-39,3,1,1,10,13,2,2.6,0.4,4,2.4667,1520.2,0,0,1,3,-10.0,4,4,2,16,19,8,1.9,0.8,5,1.9636,1512.0,0,0,1,3,-181.0,0,2,3,2,1,6,0.2,1.2,1,0.4,1590.8,0,0,0,0,-66.0,0,5,5,5,7,16,0.7,1.6,1,0.4,1546.0,0,0,0,0,-66.0,3,-1,-2,8,12,-4,2.4,-0.8,3,2.0667,-70.6,0,0,1,3,56,4,-1,-3,11,12,-8,1.2,-0.8,4,1.5636,-34,0,0,1,3,-115,loss,0
2006-11-15,UEFA Euro qualification,Belgium,Poland,1,0,1699,1837,-138,58,30,28,555.0,809.0,-254,2,2,1,8,7,4,1.4,0.8,3,1.8,1546.2,0,1,0,1,0.0,4,4,2,16,13,9,1.3,0.9,4,1.7273,1542.4,0,1,1,5,-28.0,2,1,2,7,5,7,1.0,1.4,1,2.0,1713.6,1,3,1,4,0.0,4,1,5,13,9,13,0.9,1.3,2,1.5636,1751.1,3,9,3,10,0.0,0,1,-1,1,2,-3,0.4,-0.6,2,-0.2,-167.4,-1,-2,-1,-3,0,0,3,-3,3,4,-4,0.4,-0.4,2,0.1637,-208.7,-3,-8,-2,-5,-28,loss,0
2006-11-15,UEFA Euro qualification,Poland,Belgium,0,0,1837,1699,138,30,58,-28,809.0,555.0,254,2,1,2,7,5,7,1.0,1.4,1,2.0,1713.6,1,3,1,4,0.0,4,1,5,13,9,13,0.9,1.3,2,1.5636,1751.1,3,9,3,10,0.0,2,2,1,8,7,4,1.4,0.8,3,1.8,1546.2,0,1,0,1,0.0,4,4,2,16,13,9,1.3,0.9,4,1.7273,1542.4,0,1,1,5,-28.0,0,-1,1,-1,-2,3,-0.4,0.6,-2,0.2,167.4,1,2,1,3,0,0,-3,3,-3,-4,4,-0.4,0.4,-2,-0.1637,208.7,3,8,2,5,28,win,2
2006-11-15,Friendly,Bolivia,El Salvador,1,0,1589,1383,206,86,148,-62,368.0,107.0,261,0,1,4,1,5,14,1.0,2.8,0,0.2667,1778.6,0,1,0,1,-11.0,1,2,7,5,9,19,0.9,1.9,1,0.4545,1762.4,0,1,0,2,-11.0,0,0,5,0,1,9,0.2,1.8,0,0.0,1651.6,0,0,0,0,-68.0,0,1,9,1,1,19,0.1,1.9,1,0.0727,1661.9,0,0,0,1,-99.0,0,1,-1,1,4,5,0.8,1.0,0,0.2667,127,0,1,0,1,57,1,1,-2,4,8,0,0.8,0,0,0.3818,100.5,0,1,0,1,88,win,2
2006-11-15,Friendly,El Salvador,Bolivia,0,0,1383,1589,-206,148,86,62,107.0,368.0,-261,0,0,5,0,1,9,0.2,1.8,0,0.0,1651.6,0,0,0,0,-68.0,0,1,9,1,1,19,0.1,1.9,1,0.0727,1661.9,0,0,0,1,-99.0,0,1,4,1,5,14,1.0,2.8,0,0.2667,1778.6,0,1,0,1,-11.0,1,2,7,5,9,19,0.9,1.9,1,0.4545,1762.4,0,1,0,2,-11.0,0,-1,1,-1,-4,-5,-0.8,-1.0,0,-0.2667,-127,0,-1,0,-1,-57,-1,-1,2,-4,-8,0,-0.8,0,0,-0.3818,-100.5,0,-1,0,-1,-88,loss,0
2006-11-15,Friendly,Botswana,Eswatini,1,0,1275,1188,87,105,154,-49,255.0,91.0,164,1,3,1,6,1,1,0.2,0.2,4,1.3333,1391.8,0,1,0,1,0.0,2,5,3,11,5,5,0.5,0.5,7,1.1818,1419.5,0,1,0,2,0.0,1,1,3,4,4,7,0.8,1.4,1,0.7333,1361.2,0,0,0,0,14.0,2,2,6,8,8,19,0.8,1.9,2,0.8182,1337.6,0,0,0,0,14.0,0,2,-2,2,-3,-6,-0.6,-1.2,3,0.6,30.6,0,1,0,1,-14,0,3,-3,3,-3,-14,-0.3,-1.4,5,0.3636,81.9,0,1,0,2,-14,win,2
2006-11-15,Friendly,Eswatini,Botswana,0,0,1188,1275,-87,154,105,49,91.0,255.0,-164,1,1,3,4,4,7,0.8,1.4,1,0.7333,1361.2,0,0,0,0,14.0,2,2,6,8,8,19,0.8,1.9,2,0.8182,1337.6,0,0,0,0,14.0,1,3,1,6,1,1,0.2,0.2,4,1.3333,1391.8,0,1,0,1,0.0,2,5,3,11,5,5,0.5,0.5,7,1.1818,1419.5,0,1,0,2,0.0,0,-2,2,-2,3,6,0.6,1.2,-3,-0.6,-30.6,0,-1,0,-1,14,0,-3,3,-3,3,14,0.3,1.4,-5,-0.3636,-81.9,0,-1,0,-2,14,loss,0
2006-11-15,Friendly,Chile,Paraguay,1,0,1676,1767,-91,47,19,28,630.0,915.0,-285,2,2,1,8,7,6,1.4,1.2,1,2.0,1753.6,0,1,2,8,0.0,5,4,1,19,14,8,1.4,0.8,4,1.9818,1709.0,1,5,3,13,0.0,2,1,2,7,4,3,0.8,0.6,2,1.3333,1729.8,0,0,0,1,0.0,2,5,3,11,9,9,0.9,0.9,3,1.2182,1743.8889,0,1,0,3,18.0,0,1,-1,1,3,3,0.6,0.6,-1,0.6667,23.8,0,1,2,7,0,3,-1,-2,8,5,-1,0.5,-0.1,1,0.7636,-34.8889,1,4,3,10,-18,win,2
2006-11-15,Friendly,Paraguay,Chile,0,0,1767,1676,91,19,47,-28,915.0,630.0,285,2,1,2,7,4,3,0.8,0.6,2,1.3333,1729.8,0,0,0,1,0.0,2,5,3,11,9,9,0.9,0.9,3,1.2182,1743.8889,0,1,0,3,18.0,2,2,1,8,7,6,1.4,1.2,1,2.0,1753.6,0,1,2,8,0.0,5,4,1,19,14,8,1.4,0.8,4,1.9818,1709.0,1,5,3,13,0.0,0,-1,1,-1,-3,-3,-0.6,-0.6,1,-0.6667,-23.8,0,-1,-2,-7,0,-3,1,2,-8,-5,1,-0.5,0.1,-1,-0.7636,34.8889,-1,-4,-3,-10,18,loss,0
2006-11-15,UEFA Euro qualification,Cyprus,Germany,1,0,1463,1881,-418,93,9,84,320.0,1229.0,-909,2,0,3,6,9,13,1.8,2.6,1,1.0,1639.0,0,0,1,3,3.0,3,0,7,9,11,22,1.1,2.2,2,1.0364,1687.875,0,0,1,3,-14.0,5,0,0,15,23,1,4.6,0.2,4,3.0,1506.5,1,3,3,9,0.0,8,1,1,25,32,5,3.2,0.5,6,2.6727,1711.0,3,10,6,19,0.0,-3,0,3,-9,-14,12,-2.8,2.4,-3,-2,132.5,-1,-3,-2,-6,3,-5,-1,6,-16,-21,17,-2.1,1.7,-4,-1.6363,-23.125,-3,-10,-5,-16,-14,draw,1
2006-11-15,UEFA Euro qualification,Germany,Cyprus,0,0,1881,1463,418,9,93,-84,1229.0,320.0,909,5,0,0,15,23,1,4.6,0.2,4,3.0,1506.5,1,3,3,9,0.0,8,1,1,25,32,5,3.2,0.5,6,2.6727,1711.0,3,10,6,19,0.0,2,0,3,6,9,13,1.8,2.6,1,1.0,1639.0,0,0,1,3,3.0,3,0,7,9,11,22,1.1,2.2,2,1.0364,1687.875,0,0,1,3,-14.0,3,0,-3,9,14,-12,2.8,-2.4,3,2,-132.5,1,3,2,6,-3,5,1,-6,16,21,-17,2.1,-1.7,4,1.6363,23.125,3,10,5,16,14,draw,1
